title,url,discounted_price,original_price
Authentic Geekvape S100 Aegis Solo 2 Kit with Z Sub-ohm 2021 Tank - Silver,https://www.cigabuy.com/authentic-geekvape-s100-aegis-solo-2-kit-with-z-sub-ohm-2021-tank-silver-p-21876.html,$82.13,$82.13
5 x Authentic SMOK LP1 DC 0.8ohm MTL Coil,https://www.cigabuy.com/5-x-authentic-smok-lp1-dc-08ohm-mtl-coil-p-20728.html,$12.47,$13.74 
Authentic Steam Crave Aromamizer Supreme V3 RDTA advanced kit 7ml 25ml - Blue,https://www.cigabuy.com/authentic-steam-crave-aromamizer-supreme-v3-rdta-advanced-kit-7ml-25ml-blue-p-19982.html,$41.94,$80.68 
Authentic ThunderHead Creations THC Artemis V1.5 RDTA - Gunmetal,https://www.cigabuy.com/authentic-thunderhead-creations-thc-artemis-v15-rdta-gunmetal-p-21389.html,$26.16,$40.85 
Authentic Wotofo MDura Mod - King Kong Red,https://www.cigabuy.com/authentic-wotofo-mdura-mod-king-kong-red-p-21612.html,$45.24,$45.24
Authentic Steam Crave Aromamizer Supreme V3 RDTA advanced kit - Stainless Steel,https://www.cigabuy.com/authentic-steam-crave-aromamizer-supreme-v3-rdta-advanced-kit-stainless-steel-p-19979.html,$41.94,$77.36 
Authentic Uwell Caliburn G POD kit - Blue,https://www.cigabuy.com/authentic-uwell-caliburn-g-pod-kit-blue-p-19936.html,$13.78,$33.15 
Authentic Steam Crave Mini Robot RTA - Black,https://www.cigabuy.com/authentic-steam-crave-mini-robot-rta-black-p-21904.html,$45.28,$45.28
Authentic ThunderHead Creations THC Tauren Elite Lite RTA Pro Edition - Gold,https://www.cigabuy.com/authentic-thunderhead-creations-thc-tauren-elite-lite-rta-pro-edition-gold-p-22247.html,$45.28,$45.28
Authentic VOOPOO Drag X Pro Pod Kit - California Orange,https://www.cigabuy.com/authentic-voopoo-drag-x-pro-pod-kit-california-orange-p-21912.html,$35.14,$37.74 
Authentic Vandyvape RATH RDA - Gunmetal,https://www.cigabuy.com/authentic-vandyvape-rath-rda-gunmetal-p-21096.html,$22.67,$38.66 
Authentic Vandyvape REQUIEM BF Kit - Craftsman brass,https://www.cigabuy.com/authentic-vandyvape-requiem-bf-kit-craftsman-brass-p-20752.html,$41.94,$61.05 
Authentic Ceramic Tweezer for RTA Atomizer Vape Building - White,https://www.cigabuy.com/authentic-ceramic-tweezer-for-rta-atomizer-vape-building-white-p-13048.html,$1.63,$3.09 
Authentic Wotofo Profile PS Dual Mesh RDA - Rainbow,https://www.cigabuy.com/authentic-wotofo-profile-ps-dual-mesh-rda-rainbow-p-22018.html,$35.18,$35.18
Authentic VOOPOO Drag X Pro Pod Kit - Sapphire Blue,https://www.cigabuy.com/authentic-voopoo-drag-x-pro-pod-kit-sapphire-blue-p-21918.html,$35.14,$37.74 
Authentic asMODus AWAKE Device - Phantom Black,https://www.cigabuy.com/authentic-asmodus-awake-device-phantom-black-p-22121.html,$9.12,$10.66 
Authentic asMODus AWAKE Device - Morandy Purple,https://www.cigabuy.com/authentic-asmodus-awake-device-morandy-purple-p-22122.html,$9.12,$10.66 
Authentic Steam Crave Mini Robot Combo Kit - Stainless Steel,https://www.cigabuy.com/authentic-steam-crave-mini-robot-combo-kit-stainless-steel-p-21899.html,$80.42,$80.42
Authentic asMODus AWAKE Device - Gradient Green,https://www.cigabuy.com/authentic-asmodus-awake-device-gradient-green-p-22126.html,$9.12,$10.66 
Authentic asMODus AWAKE Device - Ice White,https://www.cigabuy.com/authentic-asmodus-awake-device-ice-white-p-22124.html,$9.12,$10.66 
Authentic asMODus AWAKE Device - Space Grey,https://www.cigabuy.com/authentic-asmodus-awake-device-space-grey-p-22123.html,$9.12,$10.66 
Enchen BlackStone Portable Men's 3D Electric Shaver Type-c Rechargeable,https://www.cigabuy.com/enchen-blackstone-portable-mens-3d-electric-shaver-type-rechargeable-p-21990.html,$7.96,$18.03 
Authentic IJOY Captain Link Mod - Blue,https://www.cigabuy.com/authentic-ijoy-captain-link-mod-blue-p-20712.html,$26.07,$37.64 
Authentic Wotofo Profile PS Dual Mesh RDA - Blue,https://www.cigabuy.com/authentic-wotofo-profile-ps-dual-mesh-rda-blue-p-22016.html,$35.18,$35.18
50pcs Authentic Wotofo Agleted Organic Cotton 6mm - 10pcs/pack,https://www.cigabuy.com/50pcs-authentic-wotofo-agleted-organic-cotton-6mm-10pcspack-p-14652.html,$12.51,$15.26 
2 x Authentic Vaporesso Zero 2 Cartridge 1.3ohm Replacement Pod,https://www.cigabuy.com/2-x-authentic-vaporesso-zero-2-cartridge-13ohm-replacement-pod-p-22093.html,$4.56,$5.53 
Authentic Eleaf iSolo S Mod - Bronze,https://www.cigabuy.com/authentic-eleaf-isolo-s-mod-bronze-p-22064.html,$22.75,$27.52 
Authentic Uwell Caliburn AK2 Kit - Turquoise Blue,https://www.cigabuy.com/authentic-uwell-caliburn-ak2-kit-turquoise-blue-p-22087.html,$27.17,$27.17
Authentic Digiflavor S G MTL Tube Kit - SS,https://www.cigabuy.com/authentic-digiflavor-s-g-mtl-tube-kit-ss-p-21981.html,$50.32,$50.32
3 x Authentic Wotofo D44 Dual nexMESH Coil 0.15ohm,https://www.cigabuy.com/3-x-authentic-wotofo-d44-dual-nexmesh-coil-015ohm-p-21621.html,$3.41,$10.01 
Authentic VOOPOO Drag 3 TPP-X Kit - Eagle Grey,https://www.cigabuy.com/authentic-voopoo-drag-3-tpp-x-kit-eagle-grey-p-22211.html,$40.94,$51.27 
Authentic Geekvape Wenax K1 Pod Kit - Gunmetal,https://www.cigabuy.com/authentic-geekvape-wenax-k1-pod-kit-gunmetal-p-20596.html,$15.96,$25.43 
Authentic VOOPOO Doric 20 Pod Kit - Olive Green,https://www.cigabuy.com/authentic-voopoo-doric-20-pod-kit-olive-green-p-22108.html,$17.06,$18.88 
Authentic VOOPOO Doric 60 Pod Kit - Space Gray,https://www.cigabuy.com/authentic-voopoo-doric-60-pod-kit-space-gray-p-22105.html,$18.20,$20.40 
100 LED Solar Light  Solar Lamp Powered Sunlight 3 Modes PIR Motion Sensor,https://www.cigabuy.com/100-led-solar-light-solar-lamp-powered-sunlight-3-modes-pir-motion-sensor-p-19318.html,$3.51,$3.63 
Authentic IJOY LUNA 2 Pod Kit - Jet Black,https://www.cigabuy.com/authentic-ijoy-luna-2-pod-kit-jet-black-p-22170.html,$20.30,$20.30
3 x Authentic Wotofo H12 CLAPTON MESH COIL 0.20ohm,https://www.cigabuy.com/3-x-authentic-wotofo-h12-clapton-mesh-coil-020ohm-p-19864.html,$7.94,$16.58 
Authentic IJOY LUNA 2 Pod Kit - Aurora Green,https://www.cigabuy.com/authentic-ijoy-luna-2-pod-kit-aurora-green-p-22168.html,$20.30,$20.30
Authentic IJOY LUNA 2 Pod Kit - Pacific Blue,https://www.cigabuy.com/authentic-ijoy-luna-2-pod-kit-pacific-blue-p-22171.html,$20.30,$20.30
Authentic IJOY LUNA 2 Pod Kit - Hot Red,https://www.cigabuy.com/authentic-ijoy-luna-2-pod-kit-hot-red-p-22169.html,$20.30,$20.30
Authentic Geekvape S100 Aegis Solo 2 Kit with Z Sub-ohm 2021 Tank - Grey,https://www.cigabuy.com/authentic-geekvape-s100-aegis-solo-2-kit-with-z-sub-ohm-2021-tank-grey-p-21874.html,$82.13,$82.13
Authentic VOOPOO DRAG Nano 2 Pod Kit - Classic Red,https://www.cigabuy.com/authentic-voopoo-drag-nano-2-pod-kit-classic-red-p-22205.html,$19.27,$21.01 
Authentic SMOK Nord Pro Pod Kit - Silver Black Armor,https://www.cigabuy.com/authentic-smok-nord-pro-pod-kit-silver-black-armor-p-22111.html,$19.33,$20.92 
Authentic VOOPOO Doric 20 Pod Kit - Light Grey,https://www.cigabuy.com/authentic-voopoo-doric-20-pod-kit-light-grey-p-22107.html,$17.10,$18.88 
Authentic VOOPOO DRAG Nano 2 Pod Kit - Phantom Black,https://www.cigabuy.com/authentic-voopoo-drag-nano-2-pod-kit-phantom-black-p-22208.html,$19.27,$21.01 
Authentic ThunderHead Creations THC Artemis V1.5 RDTA - Silver Black,https://www.cigabuy.com/authentic-thunderhead-creations-thc-artemis-v15-rdta-silver-black-p-21387.html,$28.34,$40.85 
Authentic VOOPOO DRAG Nano 2 Pod Kit - Classic Black,https://www.cigabuy.com/authentic-voopoo-drag-nano-2-pod-kit-classic-black-p-22204.html,$19.27,$21.01 
Authentic Wotofo MDura Mod - King Kong Blue,https://www.cigabuy.com/authentic-wotofo-mdura-mod-king-kong-blue-p-21611.html,$45.24,$45.24
3 x Authentic Wotofo D43 Clapton Mesh Coil 0.2ohm,https://www.cigabuy.com/3-x-authentic-wotofo-d43-clapton-mesh-coil-02ohm-p-21620.html,$10.01,$10.01
Authentic Eleaf iStick Power 2 80W MOD - Light Brown,https://www.cigabuy.com/authentic-eleaf-istick-power-2-80w-mod-light-brown-p-20760.html,$31.93,$33.58 
Authentic GAS MODS Cyber RTA - SS,https://www.cigabuy.com/authentic-gas-mods-cyber-rta-ss-p-21046.html,$25.09,$25.95 
Authentic Freemax Marvos 60W kit - Blue,https://www.cigabuy.com/authentic-freemax-marvos-60w-kit-blue-p-21788.html,$29.57,$31.20 
Authentic SMOK Morph Pod-80 Pod Kit - Black,https://www.cigabuy.com/authentic-smok-morph-pod-80-pod-kit-black-p-22033.html,$29.57,$32.20 
60pcs Demon Killer Slacker Cotton for RTA Building,https://www.cigabuy.com/60pcs-demon-killer-slacker-cotton-for-rta-building-p-13049.html,$2.27,$2.69 
Authentic Digiflavor Siren MTL RTA V4 - Black,https://www.cigabuy.com/authentic-digiflavor-siren-mtl-rta-v4-black-p-21773.html,$29.17,$29.17
Authentic Geekvape M100 Aegis Mini 2 Mod - Silver,https://www.cigabuy.com/authentic-geekvape-m100-aegis-mini-2-mod-silver-p-21894.html,$66.94,$66.94
4 x Authentic Vandyvape VVC-90 VVC Coil 0.9ohm,https://www.cigabuy.com/4-x-authentic-vandyvape-vvc-90-vvc-coil-09ohm-p-21785.html,$5.68,$11.06 
Authentic VOOPOO Doric 60 Pod Kit - Ice Blue,https://www.cigabuy.com/authentic-voopoo-doric-60-pod-kit-ice-blue-p-22103.html,$18.20,$20.40 
5pcs Wood Grain Resin 810 Drip Tip - Black,https://www.cigabuy.com/5pcs-wood-grain-resin-810-drip-tip-black-p-21321.html,$9.10,$10.09 
Authentic VOOPOO Drag X Pro Pod Kit - Mystic Red,https://www.cigabuy.com/authentic-voopoo-drag-x-pro-pod-kit-mystic-red-p-21916.html,$35.14,$37.74 
Authentic Digiflavor Siren MTL RTA V4 - Gunmetal,https://www.cigabuy.com/authentic-digiflavor-siren-mtl-rta-v4-gunmetal-p-21772.html,$29.17,$29.17
Authentic Steam Crave Hadron Plus DNA250C 200W Advanced Kit - Silver,https://www.cigabuy.com/authentic-steam-crave-hadron-plus-dna250c-200w-advanced-kit-silver-p-22042.html,$230.50,$230.50
Authentic VOOPOO Argus Pro 80W Pod Kit - Vintage Grey & Silver,https://www.cigabuy.com/authentic-voopoo-argus-pro-80w-pod-kit-vintage-grey-silver-p-20194.html,$29.47,$30.70 
5 x Authentic SMOK LP1 meshed 0.8ohm coil,https://www.cigabuy.com/5-x-authentic-smok-lp1-meshed-08ohm-coil-p-20727.html,$12.47,$14.25 
Authentic Steam Crave Hadron Plus DNA250C 200W Advanced Kit - Black,https://www.cigabuy.com/authentic-steam-crave-hadron-plus-dna250c-200w-advanced-kit-black-p-22041.html,$230.50,$230.50
Authentic Geekvape S100 Aegis Solo 2 Mod - Navy Blue,https://www.cigabuy.com/authentic-geekvape-s100-aegis-solo-2-mod-navy-blue-p-21881.html,$57.07,$57.07
Authentic Eleaf iSolo S Kit with GX Tank - Black,https://www.cigabuy.com/authentic-eleaf-isolo-s-kit-with-gx-tank-black-p-22058.html,$34.12,$39.81 
Authentic VOOPOO PnP Pod Tank 4.5ml - Stainless Steel,https://www.cigabuy.com/authentic-voopoo-pnp-pod-tank-45ml-stainless-steel-p-20117.html,$7.96,$9.27 
Authentic Uwell CROWN 5 V Box Kit  - Black,https://www.cigabuy.com/authentic-uwell-crown-5-v-box-kit-black-p-21061.html,$81.41,$81.41
Authentic Wotofo MDURA PRO MOD - Retro Red,https://www.cigabuy.com/authentic-wotofo-mdura-pro-mod-retro-red-p-21108.html,$61.01,$61.01
Authentic SMOK Novo 4 Pod Kit - Fluid Black Grey,https://www.cigabuy.com/authentic-smok-novo-4-pod-kit-fluid-black-grey-p-20733.html,$22.67,$25.48 
Authentic Vaporesso Zero 2 Kit - Black Blue,https://www.cigabuy.com/authentic-vaporesso-zero-2-kit-black-blue-p-22089.html,$17.06,$20.12 
4 x Authentic Uwell Aeglos P1 UN2 Meshed-H coil 0.2ohm,https://www.cigabuy.com/4-x-authentic-uwell-aeglos-p1-un2-meshed-h-coil-02ohm-p-21532.html,$13.75,$13.75
Authentic Vaporesso Target 80 Mod - Green,https://www.cigabuy.com/authentic-vaporesso-target-80-mod-green-p-21943.html,$32.98,$39.24 
Authentic SMOK Fortis 80W/100W Kit - Black,https://www.cigabuy.com/authentic-smok-fortis-80w100w-kit-black-p-21745.html,$41.94,$45.29 
Authentic Vaporesso Target 80 Mod - Black,https://www.cigabuy.com/authentic-vaporesso-target-80-mod-black-p-21940.html,$35.14,$39.24 
Authentic Steam Crave Mini Robot RTA - Stainless Steel,https://www.cigabuy.com/authentic-steam-crave-mini-robot-rta-stainless-steel-p-21903.html,$45.28,$45.28
Authentic VOOPOO Doric 60 Pod Kit - Olive Green,https://www.cigabuy.com/authentic-voopoo-doric-60-pod-kit-olive-green-p-22104.html,$18.20,$20.40 
Authentic DOVPO x Suicide Mods Abyss AIO 60W SBS Kit - Onyx,https://www.cigabuy.com/authentic-dovpo-x-suicide-mods-abyss-aio-60w-sbs-kit-onyx-p-21126.html,$81.88,$127.94 
Authentic Freemax Marvos S 80W Kit - Black/Blue,https://www.cigabuy.com/authentic-freemax-marvos-s-80w-kit-blackblue-p-21986.html,$31.84,$34.73 
Authentic VOOPOO Drag S Pro Pod Kit - California Orange,https://www.cigabuy.com/authentic-voopoo-drag-s-pro-pod-kit-california-orange-p-21906.html,$34.01,$38.75 
35pcs CE4 Atomizer for E-cigarette - Color Assorted 7pcs/pack,https://www.cigabuy.com/35pcs-ce4-atomizer-for-e-cigarette-color-assorted-7pcspack-p-21280.html,$15.92,$18.67 
3 x Authentic Wotofo D41 A1 nexMESH Coil 0.2ohm,https://www.cigabuy.com/3-x-authentic-wotofo-d41-a1-nexmesh-coil-02ohm-p-21618.html,$10.01,$10.01
Authentic Wotofo Profile M RTA - Black,https://www.cigabuy.com/authentic-wotofo-profile-rta-black-p-20465.html,$23.81,$39.12 
Authentic Wotofo MDura Mini Mod - Halftone Orange,https://www.cigabuy.com/authentic-wotofo-mdura-mini-mod-halftone-orange-p-21627.html,$19.33,$40.21 
Authentic Freemax Onnix 2 Pod kit - Blue,https://www.cigabuy.com/authentic-freemax-onnix-2-pod-kit-blue-p-21791.html,$13.78,$18.12 
Authentic Geekvape Z Max Sub-Ohm Tank - Gunmetal,https://www.cigabuy.com/authentic-geekvape-z-max-sub-ohm-tank-gunmetal-p-21083.html,$22.81,$32.46 
Authentic VOOPOO Drag X Pro Pod Kit - Gobi Gray,https://www.cigabuy.com/authentic-voopoo-drag-x-pro-pod-kit-gobi-gray-p-21915.html,$31.84,$37.74 
Authentic Geekvape Z Max Sub-Ohm Tank - Rainbow,https://www.cigabuy.com/authentic-geekvape-z-max-sub-ohm-tank-rainbow-p-21085.html,$22.81,$32.46 
Authentic Eleaf iStick Pico 2 MOD- Matte Gunmetal,https://www.cigabuy.com/authentic-eleaf-istick-pico-2-mod-matte-gunmetal-p-20651.html,$28.51,$29.00 
Authentic VOOPOO TPP POD Tank With Base - Silver,https://www.cigabuy.com/authentic-voopoo-tpp-pod-tank-with-base-silver-p-21329.html,$12.54,$13.70 
8 x Authentic Uwell Caliburn 2ml Replaced Pod Cartridge 4pcs/pack,https://www.cigabuy.com/8-x-authentic-uwell-caliburn-2ml-replaced-pod-cartridge-4pcspack-p-21693.html,$18.20,$19.55 
Authentic Steam Crave Mini Robot Combo Mod - Black,https://www.cigabuy.com/authentic-steam-crave-mini-robot-combo-mod-black-p-21902.html,$40.16,$40.16
Authentic Steam Crave Aromamizer Plus V2 RDTA Basic Kit - Black,https://www.cigabuy.com/authentic-steam-crave-aromamizer-plus-v2-rdta-basic-kit-black-p-18328.html,$30.71,$60.27 
Authentic Geekvape M100 Aegis Mini 2 Mod - Red,https://www.cigabuy.com/authentic-geekvape-m100-aegis-mini-2-mod-red-p-21896.html,$66.94,$66.94
Authentic Freemax Marvos S 80W Kit - Gunmetal/Red,https://www.cigabuy.com/authentic-freemax-marvos-s-80w-kit-gunmetalred-p-21987.html,$31.74,$34.73 
Authentic Wotofo SRPNT BF RDA - SS,https://www.cigabuy.com/authentic-wotofo-srpnt-bf-rda-ss-p-21384.html,$35.18,$35.18
3 x Authentic Wotofo D42 Net Mesh Coil 0.2ohm,https://www.cigabuy.com/3-x-authentic-wotofo-d42-net-mesh-coil-02ohm-p-21619.html,$10.01,$10.01
Authentic Digiflavor S G MTL Tube Kit - Rainbow,https://www.cigabuy.com/authentic-digiflavor-s-g-mtl-tube-kit-rainbow-p-21984.html,$50.32,$50.32
Authentic SMOK Morph Pod-80 Pod Kit - Black Blue,https://www.cigabuy.com/authentic-smok-morph-pod-80-pod-kit-black-blue-p-22034.html,$29.57,$32.20 
Authentic Geekvape L200 Aegis Legend 2 Kit - Grey,https://www.cigabuy.com/authentic-geekvape-l200-aegis-legend-2-kit-grey-p-21205.html,$86.37,$86.37
4 x Authentic Vandyvape VVC-15 VVC Coil 0.15ohm,https://www.cigabuy.com/4-x-authentic-vandyvape-vvc-15-vvc-coil-015ohm-p-21782.html,$11.06,$11.06
Authentic SMOK Fortis 80W/100W Kit - Blue,https://www.cigabuy.com/authentic-smok-fortis-80w100w-kit-blue-p-21746.html,$41.94,$45.29 
Authentic Vaporesso Target 80 Mod - Blue,https://www.cigabuy.com/authentic-vaporesso-target-80-mod-blue-p-21941.html,$35.14,$39.24 
Authentic Vaporesso Target 80 Mod - Red,https://www.cigabuy.com/authentic-vaporesso-target-80-mod-red-p-21944.html,$35.14,$39.24 
Authentic Eleaf Mini iStick 2 Kit - Black,https://www.cigabuy.com/authentic-eleaf-mini-istick-2-kit-black-p-21756.html,$31.80,$35.73 
Authentic Vaporesso Target 80 Mod - Grey,https://www.cigabuy.com/authentic-vaporesso-target-80-mod-grey-p-21942.html,$35.14,$39.24 
Authentic Geekvape Z Max Sub-Ohm Tank - Gold,https://www.cigabuy.com/authentic-geekvape-z-max-sub-ohm-tank-gold-p-21086.html,$22.81,$32.46 
Authentic Uwell Whirl T1 Pod Mod Kit - Camouflage,https://www.cigabuy.com/authentic-uwell-whirl-t1-pod-mod-kit-camouflage-p-21567.html,$27.77,$27.77
10pcs Authentic VOOPOO PnP-TM2 Coil 0.8ohm 5pcs/pack,https://www.cigabuy.com/10pcs-authentic-voopoo-pnp-tm2-coil-08ohm-5pcspack-p-21690.html,$18.20,$20.40 
Authentic Hellvape AREZ 120 MOD - Blackish Green,https://www.cigabuy.com/authentic-hellvape-arez-120-mod-blackish-green-p-21137.html,$41.05,$45.04 
Authentic Eleaf iStick Pico 2 MOD- Silver,https://www.cigabuy.com/authentic-eleaf-istick-pico-2-mod-silver-p-20653.html,$23.88,$29.00 
1 x Authentic Uwell Aeglos  P1 Empty Cartridge,https://www.cigabuy.com/1-x-authentic-uwell-aeglos-p1-empty-cartridge-p-21534.html,$3.51,$3.51
Authentic Geekvape M100 Aegis Mini 2 Mod - Classic Black,https://www.cigabuy.com/authentic-geekvape-m100-aegis-mini-2-mod-classic-black-p-21891.html,$66.94,$66.94
Authentic Eleaf Mini iStick 2 Mod - Rose Gold,https://www.cigabuy.com/authentic-eleaf-mini-istick-2-mod-rose-gold-p-21763.html,$21.61,$25.16 
Authentic Vandyvape KYLIN M PRO RTA - Gold,https://www.cigabuy.com/authentic-vandyvape-kylin-pro-rta-gold-p-21997.html,$42.26,$42.26
Authentic Geekvape S100 Aegis Solo 2 Mod - Grey,https://www.cigabuy.com/authentic-geekvape-s100-aegis-solo-2-mod-grey-p-21880.html,$57.07,$57.07
Authentic Vaporesso Luxe 80S Pod kit - Gorilla,https://www.cigabuy.com/authentic-vaporesso-luxe-80s-pod-kit-gorilla-p-21542.html,$29.57,$32.36 
Authentic Vandyvape Jackaroo Pod Kit - Obsidian Black,https://www.cigabuy.com/authentic-vandyvape-jackaroo-pod-kit-obsidian-black-p-20638.html,$27.21,$36.62 
Authentic ThunderHead Creations THC Artemis V1.5 RDTA - Blue,https://www.cigabuy.com/authentic-thunderhead-creations-thc-artemis-v15-rdta-blue-p-21388.html,$28.34,$40.85 
Authentic Digiflavor Drop RDA V1.5 - Gunmetal,https://www.cigabuy.com/authentic-digiflavor-drop-rda-v15-gunmetal-p-20755.html,$22.81,$35.61 
Authentic asMODus Colossal 80W 4ML Starter Kit - Blue,https://www.cigabuy.com/authentic-asmodus-colossal-80w-4ml-starter-kit-blue-p-11683.html,$18.18,$64.98 
5 x Authentic VOOPOO PnP-TM2 Coil 0.8ohm,https://www.cigabuy.com/5-x-authentic-voopoo-pnp-tm2-coil-08ohm-p-19843.html,$10.20,$11.89 
Authentic ThunderHead Creations THC Artemis V1.5 RDTA - SS,https://www.cigabuy.com/authentic-thunderhead-creations-thc-artemis-v15-rdta-ss-p-21385.html,$39.44,$39.44
Authentic Horizon SAKERZ Tank 5ml - SS,https://www.cigabuy.com/authentic-horizon-sakerz-tank-5ml-ss-p-20780.html,$22.72,$25.32 
300pcs Demon Killer Slacker Cotton for RTA Building 60pcs/pack,https://www.cigabuy.com/300pcs-demon-killer-slacker-cotton-for-rta-building-60pcspack-p-21279.html,$10.24,$12.03 
T6 Luminous Keyboard Mouse Set Wired USB Game Keyboard Mouse Mice Set,https://www.cigabuy.com/t6-luminous-keyboard-mouse-set-wired-usb-game-keyboard-mouse-mice-set-p-21977.html,$7.21,$11.73 
Authentic Eleaf Mini iStick 2 Kit - Rose Gold,https://www.cigabuy.com/authentic-eleaf-mini-istick-2-kit-rose-gold-p-21759.html,$33.07,$35.73 
Authentic Uwell Crown 5 5ml sub-ohm Tank Atomizer - Silver,https://www.cigabuy.com/authentic-uwell-crown-5-5ml-sub-ohm-tank-atomizer-silver-p-20268.html,$22.74,$36.11 
1 x Authentic Wotofo MANIK Empty Pod Cartridge,https://www.cigabuy.com/1-x-authentic-wotofo-manik-empty-pod-cartridge-p-20143.html,$3.40,$5.23 
Sports Outdoor Backpack 60L Mountaineering Bag with Hiking Travel Bag,https://www.cigabuy.com/sports-outdoor-backpack-60l-mountaineering-bag-with-hiking-travel-bag-p-18656.html,$14.42,$26.06 
Authentic OBS ENGINE 100W Box Kit  - Gunmetal Forest Green,https://www.cigabuy.com/authentic-obs-engine-100w-box-kit-gunmetal-forest-green-p-21227.html,$39.68,$41.46 
Authentic Vaporesso Swag PX80 80W Kit - Brick Black,https://www.cigabuy.com/authentic-vaporesso-swag-px80-80w-kit-brick-black-p-20542.html,$27.21,$29.00 
Mini JJRC H48 Drone 4 Axis 2.4G RC Micro Quadcopters Remote Control f Kid Fun,https://www.cigabuy.com/mini-jjrc-h48-drone-4-axis-24g-rc-micro-quadcopters-remote-control-f-kid-fun-p-21947.html,$4.81,$16.29 
Authentic VOOPOO DRAG X 18650 80W Mod Pod Kit - Carbon Fiber,https://www.cigabuy.com/authentic-voopoo-drag-x-18650-80w-mod-pod-kit-carbon-fiber-p-18561.html,$29.47,$31.14 
Leiming S1D-DW01-56 Micro Electric Twist Drill Bit Machine Grinding Machine,https://www.cigabuy.com/leiming-s1d-dw01-56-micro-electric-twist-drill-bit-machine-grinding-machine-p-21969.html,$22.67,$40.72 
MESTEK IR01A -50~380℃ Handheld Digital Thermometer,https://www.cigabuy.com/mestek-ir01a-50380℃-handheld-digital-thermometer-p-21954.html,$12.02,$20.52 
5pcs 2.5 Feet Authentic VandyVape Vape Cotton Loops,https://www.cigabuy.com/5pcs-25-feet-authentic-vandyvape-vape-cotton-loops-p-21218.html,$5.69,$8.14 
Authentic Wotofo SRPNT BF RDA - Black,https://www.cigabuy.com/authentic-wotofo-srpnt-bf-rda-black-p-21381.html,$35.18,$35.18
Authentic SMOK Fortis Box Mod - Red,https://www.cigabuy.com/authentic-smok-fortis-box-mod-red-p-21751.html,$26.12,$33.22 
Men Nylon Travel Backpack Large Capacity Camping Casual Backpack Hiking Bag,https://www.cigabuy.com/men-nylon-travel-backpack-large-capacity-camping-casual-backpack-hiking-bag-p-21968.html,$7.21,$10.26 
Authentic Geekvape M100 Aegis Mini 2 Kit with Z Nano 2 Tank - Classic Black,https://www.cigabuy.com/authentic-geekvape-m100-aegis-mini-2-kit-with-z-nano-2-tank-classic-black-p-21885.html,$89.38,$89.38
LANCHI 1069 Casual Backpacks Waterproof School Bags Business Backpacks,https://www.cigabuy.com/lanchi-1069-casual-backpacks-waterproof-school-bags-business-backpacks-p-21978.html,$8.41,$13.19 
Home Security System Alarm Voice Acousto-optic Siren 433MHz,https://www.cigabuy.com/home-security-system-alarm-voice-acousto-optic-siren-433mhz-p-21719.html,$2.40,$35.83 
ESCAM Elf QF200 HD 960P WiFi IP Camera 1.3MP Two-way Voice,https://www.cigabuy.com/escam-elf-qf200-hd-960p-wifi-ip-camera-13mp-two-way-voice-p-21945.html,$8.41,$29.32 
Authentic Geekvape S100 Aegis Solo 2 Kit with Z Sub-ohm 2021 Tank - Red,https://www.cigabuy.com/authentic-geekvape-s100-aegis-solo-2-kit-with-z-sub-ohm-2021-tank-red-p-21878.html,$82.13,$82.13
PU Leather Short Wallet Purse,https://www.cigabuy.com/pu-leather-short-wallet-purse-p-21956.html,$3.61,$5.27 
WEIXIER Fashion Casual Men's Shoulder Bag Zip Office Men's Handbag,https://www.cigabuy.com/weixier-fashion-casual-mens-shoulder-bag-zip-office-mens-handbag-p-21976.html,$8.41,$12.38 
4 x Authentic Uwell Aeglos H2 Coil UN2 Meshed-H 1.2ohm,https://www.cigabuy.com/4-x-authentic-uwell-aeglos-h2-coil-un2-meshed-h-12ohm-p-21830.html,$13.75,$13.75
Sling Bag Shoulder Chest Bag Cross Body Multipurpose Bag f Outdoor Travel,https://www.cigabuy.com/sling-bag-shoulder-chest-bag-cross-body-multipurpose-bag-f-outdoor-travel-p-21948.html,$4.81,$6.19 
4-Way Tactical Waist Pack Molle Fishing Gear Bag,https://www.cigabuy.com/4-way-tactical-waist-pack-molle-fishing-gear-bag-p-21957.html,$3.61,$3.79 
Baellerry Short Men Wallets 11 Card Holders Desigh Zipper Men Leather Purse,https://www.cigabuy.com/baellerry-short-men-wallets-11-card-holders-desigh-zipper-men-leather-purse-p-21966.html,$4.81,$5.49 
Authentic Wotofo nexMINI Subtank - Blue Metal,https://www.cigabuy.com/authentic-wotofo-nexmini-subtank-blue-metal-p-21616.html,$13.78,$30.15 
Authentic SMOK Fortis 80W/100W Kit - Silver,https://www.cigabuy.com/authentic-smok-fortis-80w100w-kit-silver-p-21744.html,$41.94,$45.29 
Home BBQ Grill Tool Set Stainless Steel Barbecue Grill Accessories Utensils Kit,https://www.cigabuy.com/home-bbq-grill-tool-set-stainless-steel-barbecue-grill-accessories-utensils-kit-p-21965.html,$6.01,$8.79 
5W Pest Control Electric Mosquito Killer Lamp Insect Trap Lamp LED Pest Catcher,https://www.cigabuy.com/5w-pest-control-electric-mosquito-killer-lamp-insect-trap-lamp-led-pest-catcher-p-21952.html,$2.40,$3.01 
